#{"t_start": 1774554981.1472578, "env_id": "None"}
r,l,t,is_success,done_reason,reached_grasped,reached_on_belt,grasped_ratio,on_belt_ratio
-112.897446,500,1485.232613,False,max_steps,False,False,0.0,0.0
-95.96201,500,1485.296038,False,max_steps,False,False,0.0,0.0
8.077465,284,1485.300542,True,success_on_belt_end,True,True,0.2147887323943662,0.5704225352112676
5.4404674,300,1485.599182,True,success_on_belt_end,True,True,0.2833333333333333,0.5433333333333333
-105.411285,500,1485.683957,False,max_steps,False,False,0.0,0.0
8.233412,270,1485.738438,True,success_on_belt_end,True,True,0.21481481481481482,0.5925925925925926
-9.398796,500,1485.792572,False,max_steps,True,True,0.124,0.03
-6.299421,500,1485.850681,False,max_steps,True,True,0.132,0.06
-89.18111,500,1485.961987,False,max_steps,False,False,0.0,0.0
5.670858,296,1485.991948,True,success_on_belt_end,True,True,0.25675675675675674,0.5945945945945946
-104.86468,500,1486.105505,False,max_steps,False,False,0.0,0.0
10.060989,282,1486.394677,True,success_on_belt_end,True,True,0.18085106382978725,0.6347517730496454
5.8483596,290,1486.476223,True,success_on_belt_end,True,True,0.2103448275862069,0.6068965517241379
-124.316574,500,1486.50419,False,max_steps,False,False,0.0,0.0
-101.202225,500,1486.509688,False,max_steps,False,False,0.0,0.0
-151.40121,500,1486.674115,False,max_steps,False,False,0.0,0.0
-100.857864,500,1486.949574,False,max_steps,False,False,0.0,0.0
-102.56247,500,1487.007684,False,max_steps,False,False,0.0,0.0
-99.15299,500,1487.234642,False,max_steps,False,False,0.0,0.0
-114.21143,500,1487.266086,False,max_steps,False,False,0.0,0.0
3.2061155,280,1487.297562,True,success_on_belt_end,True,True,0.17857142857142858,0.6107142857142858
6.8616,294,1487.29972,True,success_on_belt_end,True,True,0.21428571428571427,0.5782312925170068
7.8816934,289,1487.322962,True,success_on_belt_end,True,True,0.18339100346020762,0.5882352941176471
-107.22899,500,1487.381665,False,max_steps,False,False,0.0,0.0
4.617885,308,1487.521642,True,success_on_belt_end,True,True,0.3051948051948052,0.5032467532467533
6.1460667,306,1487.598315,True,success_on_belt_end,True,True,0.17320261437908496,0.6045751633986928
-102.08226,500,1487.664428,False,max_steps,False,False,0.0,0.0
5.9805436,288,1487.852877,True,success_on_belt_end,True,True,0.2222222222222222,0.5555555555555556
6.750293,281,1487.869896,True,success_on_belt_end,True,True,0.19217081850533807,0.597864768683274
4.9469237,303,1488.178182,True,success_on_belt_end,True,True,0.1485148514851485,0.6336633663366337
-12.444714,500,1488.220288,False,max_steps,True,True,0.072,0.018
-98.39833,500,1488.500607,False,max_steps,False,False,0.0,0.0
-115.8469,500,1488.50292,False,max_steps,False,False,0.0,0.0
-92.017265,500,1488.524462,False,max_steps,False,False,0.0,0.0
2.4981039,267,1488.552436,True,success_on_belt_end,True,True,0.1348314606741573,0.651685393258427
8.778905,268,1488.573335,True,success_on_belt_end,True,True,0.19776119402985073,0.582089552238806
-131.35603,500,1488.723952,False,max_steps,False,False,0.0,0.0
4.8989134,281,1488.764908,True,success_on_belt_end,True,True,0.199288256227758,0.5907473309608541
-135.8089,500,1488.80184,False,max_steps,False,False,0.0,0.0
9.427997,285,1488.816266,True,success_on_belt_end,True,True,0.21052631578947367,0.6210526315789474
-144.3193,500,1488.862696,False,max_steps,False,False,0.0,0.0
3.897264,280,1489.116793,True,success_on_belt_end,True,True,0.18928571428571428,0.6428571428571429
7.5432806,286,1489.178613,True,success_on_belt_end,True,True,0.24475524475524477,0.6013986013986014
8.471878,268,1489.495845,True,success_on_belt_end,True,True,0.22761194029850745,0.582089552238806
5.4507074,277,1489.550309,True,success_on_belt_end,True,True,0.18772563176895307,0.5667870036101083
-9.987162,500,1489.723778,False,max_steps,True,True,0.14,0.026
-151.23433,500,1489.725972,False,max_steps,False,False,0.0,0.0
-91.20711,500,1489.789383,False,max_steps,False,False,0.0,0.0
-115.46465,500,1489.946562,False,max_steps,False,False,0.0,0.0
-138.56256,500,1490.034266,False,max_steps,False,False,0.0,0.0
-142.85406,500,1490.083477,False,max_steps,False,False,0.0,0.0
7.7016954,294,1490.116577,True,success_on_belt_end,True,True,0.17346938775510204,0.6258503401360545
-125.32736,500,1490.338703,False,max_steps,False,False,0.0,0.0
-119.92246,500,1490.401564,False,max_steps,False,False,0.0,0.0
7.3372273,260,1490.695168,True,success_on_belt_end,True,True,0.20384615384615384,0.6115384615384616
-128.76917,500,1490.802706,False,max_steps,False,False,0.0,0.0
3.3058865,300,1490.869529,True,success_on_belt_end,True,True,0.18,0.6166666666666667
6.155724,302,1490.94614,True,success_on_belt_end,True,True,0.18211920529801323,0.6158940397350994
-11.566478,500,1490.980124,False,max_steps,True,True,0.098,0.058
-110.42321,500,1490.982523,False,max_steps,False,False,0.0,0.0
-132.15884,500,1491.033808,False,max_steps,False,False,0.0,0.0
4.4550962,274,1491.11922,True,success_on_belt_end,True,True,0.17518248175182483,0.6204379562043796
6.5851974,299,1491.319126,True,success_on_belt_end,True,True,0.15384615384615385,0.6521739130434783
-9.313023,500,1491.335572,False,max_steps,True,True,0.088,0.078
6.6681876,296,1491.485538,True,success_on_belt_end,True,True,0.20270270270270271,0.5675675675675675
6.8830986,311,1491.63378,True,success_on_belt_end,True,True,0.2315112540192926,0.5691318327974276
-149.7772,500,1491.657665,False,max_steps,False,False,0.0,0.0
-101.56727,500,1492.044755,False,max_steps,False,False,0.0,0.0
6.0719733,269,1492.093252,True,success_on_belt_end,True,True,0.1970260223048327,0.6133828996282528
6.647414,315,1492.173071,True,success_on_belt_end,True,True,0.1523809523809524,0.6317460317460317
-126.8165,500,1492.19603,False,max_steps,False,False,0.0,0.0
-103.34657,500,1492.22685,False,max_steps,False,False,0.0,0.0
-123.27952,500,1492.277055,False,max_steps,False,False,0.0,0.0
-107.602806,500,1492.352693,False,max_steps,False,False,0.0,0.0
6.9570374,285,1492.439666,True,success_on_belt_end,True,True,0.28771929824561404,0.5263157894736842
3.516414,295,1492.43973,True,success_on_belt_end,True,True,0.18983050847457628,0.5898305084745763
-0.33485684,309,1492.693101,True,success_on_belt_end,True,True,0.1941747572815534,0.5728155339805825
-137.51483,500,1492.72973,False,max_steps,False,False,0.0,0.0
5.7318516,287,1492.941441,True,success_on_belt_end,True,True,0.20209059233449478,0.6027874564459931
2.923121,274,1493.168827,True,success_on_belt_end,True,True,0.18613138686131386,0.6167883211678832
-103.820786,500,1493.292567,False,max_steps,False,False,0.0,0.0
-117.423195,500,1493.373011,False,max_steps,False,False,0.0,0.0
-150.7381,500,1493.389549,False,max_steps,False,False,0.0,0.0
-101.876564,500,1493.422042,False,max_steps,False,False,0.0,0.0
-9.229935,500,1493.473618,False,max_steps,True,True,0.092,0.11
-5.3699675,500,1493.641177,False,max_steps,True,True,0.138,0.07
4.4259315,278,1493.691113,True,success_on_belt_end,True,True,0.24820143884892087,0.5719424460431655
3.7897642,326,1493.852177,True,success_on_belt_end,True,True,0.15950920245398773,0.6779141104294478
-101.480576,500,1493.891946,False,max_steps,False,False,0.0,0.0
-4.507839,500,1493.931951,False,max_steps,True,True,0.124,0.126
9.221228,274,1493.969738,True,success_on_belt_end,True,True,0.21532846715328466,0.5875912408759124
9.242891,276,1494.057234,True,success_on_belt_end,True,True,0.22826086956521738,0.5942028985507246
-132.75992,500,1494.55039,False,max_steps,False,False,0.0,0.0
-140.23187,500,1494.644632,False,max_steps,False,False,0.0,0.0
-127.69621,500,1494.702373,False,max_steps,False,False,0.0,0.0
3.2571733,292,1494.739337,True,success_on_belt_end,True,True,0.21575342465753425,0.5616438356164384
7.490993,273,1494.862434,True,success_on_belt_end,True,True,0.2564102564102564,0.575091575091575
4.2098923,345,1494.924429,True,success_on_belt_end,True,True,0.17391304347826086,0.6463768115942029
-140.15282,500,1494.926788,False,max_steps,False,False,0.0,0.0
-8.942029,500,1494.977964,False,max_steps,True,True,0.152,0.028
-101.32312,500,1495.135391,False,max_steps,False,False,0.0,0.0
-8.0322075,500,1493.454588,False,max_steps,True,True,0.108,0.072
6.2098956,313,1493.602809,True,success_on_belt_end,True,True,0.18210862619808307,0.610223642172524
6.6404305,247,1493.685106,True,success_on_belt_end,True,True,0.1862348178137652,0.6275303643724697
5.700568,284,1494.006598,True,success_on_belt_end,True,True,0.22535211267605634,0.5704225352112676
-115.88804,500,1494.059057,False,max_steps,False,False,0.0,0.0
-122.09288,500,1494.136879,False,max_steps,False,False,0.0,0.0
-120.50417,500,1494.232819,False,max_steps,False,False,0.0,0.0
-5.531694,500,1494.35893,False,max_steps,True,True,0.146,0.072
3.9839375,282,1494.404834,True,success_on_belt_end,True,True,0.2127659574468085,0.5957446808510638
-142.78809,500,1494.425972,False,max_steps,False,False,0.0,0.0
7.552667,253,1494.556311,True,success_on_belt_end,True,True,0.22924901185770752,0.5770750988142292
-103.070595,500,1494.64155,False,max_steps,False,False,0.0,0.0
-105.04185,500,1494.723726,False,max_steps,False,False,0.0,0.0
11.079052,347,1494.81536,True,success_on_belt_end,True,True,0.1786743515850144,0.6109510086455331
-99.25771,500,1494.9455,False,max_steps,False,False,0.0,0.0
2.7382474,284,1494.95975,True,success_on_belt_end,True,True,0.19014084507042253,0.5985915492957746
8.581816,296,1495.264083,True,success_on_belt_end,True,True,0.19594594594594594,0.6148648648648649
5.676733,249,1495.295697,True,success_on_belt_end,True,True,0.17670682730923695,0.6385542168674698
-110.70551,500,1495.42776,False,max_steps,False,False,0.0,0.0
7.1853313,290,1495.465124,True,success_on_belt_end,True,True,0.2482758620689655,0.6
-113.67939,500,1495.508216,False,max_steps,False,False,0.0,0.0
-100.83826,500,1495.667857,False,max_steps,False,False,0.0,0.0
6.4393854,327,1495.701964,True,success_on_belt_end,True,True,0.14984709480122324,0.6238532110091743
6.9013257,267,1495.714799,True,success_on_belt_end,True,True,0.19101123595505617,0.6179775280898876
9.6644535,276,1495.747531,True,success_on_belt_end,True,True,0.19202898550724637,0.6014492753623188
5.301102,289,1495.867088,True,success_on_belt_end,True,True,0.21453287197231835,0.615916955017301
3.309246,283,1495.886341,True,success_on_belt_end,True,True,0.20848056537102475,0.5653710247349824
-98.01306,500,1495.975236,False,max_steps,False,False,0.0,0.0
7.977955,283,1496.011064,True,success_on_belt_end,True,True,0.23674911660777384,0.5830388692579506
4.497942,277,1496.249239,True,success_on_belt_end,True,True,0.17689530685920576,0.6173285198555957
8.346653,273,1496.611842,True,success_on_belt_end,True,True,0.19413919413919414,0.6007326007326007
-151.7853,500,1496.684132,False,max_steps,False,False,0.0,0.0
-132.5152,500,1496.72835,False,max_steps,False,False,0.0,0.0
0.3771918,299,1496.776888,True,success_on_belt_end,True,True,0.25752508361204013,0.5551839464882943
-13.478184,500,1496.926641,False,max_steps,True,True,0.132,0.026
-97.7242,500,1496.939427,False,max_steps,False,False,0.0,0.0
-125.31793,500,1496.972963,False,max_steps,False,False,0.0,0.0
8.744328,281,1497.006671,True,success_on_belt_end,True,True,0.18149466192170818,0.6192170818505338
-14.684157,500,1497.093945,False,max_steps,True,True,0.11,0.01
5.90378,277,1497.180268,True,success_on_belt_end,True,True,0.24548736462093862,0.592057761732852
-132.99132,500,1497.221491,False,max_steps,False,False,0.0,0.0
2.3980525,294,1497.280932,True,success_on_belt_end,True,True,0.1836734693877551,0.6292517006802721
3.57743,302,1497.334708,True,success_on_belt_end,True,True,0.15562913907284767,0.652317880794702
4.389052,312,1497.403139,True,success_on_belt_end,True,True,0.16025641025641027,0.6442307692307693
4.927594,281,1497.48376,True,success_on_belt_end,True,True,0.22419928825622776,0.597864768683274
3.729172,283,1497.936135,True,success_on_belt_end,True,True,0.22968197879858657,0.5830388692579506
5.02299,277,1497.963655,True,success_on_belt_end,True,True,0.20577617328519857,0.5884476534296029
6.300995,293,1498.114249,True,success_on_belt_end,True,True,0.20819112627986347,0.6075085324232082
-105.98029,500,1498.127889,False,max_steps,False,False,0.0,0.0
-13.149466,500,1498.157863,False,max_steps,True,True,0.09,0.004
-114.495384,500,1498.197564,False,max_steps,False,False,0.0,0.0
-6.275475,500,1498.292859,False,max_steps,True,True,0.102,0.038
8.472667,262,1498.497598,True,success_on_belt_end,True,True,0.19083969465648856,0.6068702290076335
-114.266846,500,1498.506123,False,max_steps,False,False,0.0,0.0
-148.75577,500,1498.640206,False,max_steps,False,False,0.0,0.0
1.7099525,267,1498.708476,True,success_on_belt_end,True,True,0.15730337078651685,0.6404494382022472
-117.41062,500,1498.726453,False,max_steps,False,False,0.0,0.0
9.321064,308,1499.066896,True,success_on_belt_end,True,True,0.2077922077922078,0.6168831168831169
-108.65111,500,1499.230377,False,max_steps,False,False,0.0,0.0
3.6054883,263,1499.255517,True,success_on_belt_end,True,True,0.21292775665399238,0.5741444866920152
-120.915726,500,1499.391546,False,max_steps,False,False,0.0,0.0
-111.41506,500,1499.440476,False,max_steps,False,False,0.0,0.0
-15.423328,500,1499.573048,False,max_steps,True,True,0.13,0.076
13.127978,376,1499.638195,True,success_on_belt_end,True,True,0.14627659574468085,0.6648936170212766
-133.41492,500,1499.762853,False,max_steps,False,False,0.0,0.0
4.0025773,302,1499.872894,True,success_on_belt_end,True,True,0.19536423841059603,0.6390728476821192
6.3306303,322,1499.942909,True,success_on_belt_end,True,True,0.20186335403726707,0.6211180124223602
-101.78808,500,1499.97474,False,max_steps,False,False,0.0,0.0
-104.45437,500,1499.990716,False,max_steps,False,False,0.0,0.0
-142.93463,500,1500.283689,False,max_steps,False,False,0.0,0.0
3.6597285,281,1500.325072,True,success_on_belt_end,True,True,0.2206405693950178,0.597864768683274
9.873903,293,1500.415107,True,success_on_belt_end,True,True,0.1945392491467577,0.6143344709897611
4.4643574,271,1500.504531,True,success_on_belt_end,True,True,0.23616236162361623,0.5793357933579336
-130.1627,500,1500.613208,False,max_steps,False,False,0.0,0.0
-10.361327,500,1500.660971,False,max_steps,True,True,0.12,0.05
-6.8819513,286,1500.76907,True,success_on_belt_end,True,True,0.3146853146853147,0.5244755244755245
9.586537,280,1500.901651,True,success_on_belt_end,True,True,0.20714285714285716,0.6
-98.63336,500,1501.101027,False,max_steps,False,False,0.0,0.0
5.0905213,296,1501.134809,True,success_on_belt_end,True,True,0.22297297297297297,0.5675675675675675
-132.89163,500,1501.162979,False,max_steps,False,False,0.0,0.0
-6.7249017,500,1501.19241,False,max_steps,True,True,0.106,0.062
-103.49509,500,1501.537335,False,max_steps,False,False,0.0,0.0
3.3110435,305,1501.550307,True,success_on_belt_end,True,True,0.16065573770491803,0.6131147540983607
-105.85453,500,1501.629401,False,max_steps,False,False,0.0,0.0
-117.51307,500,1501.813761,False,max_steps,False,False,0.0,0.0
-124.05245,500,1501.863927,False,max_steps,False,False,0.0,0.0
7.5619426,281,1501.930451,True,success_on_belt_end,True,True,0.23843416370106763,0.5622775800711743
-130.14328,500,1502.093668,False,max_steps,False,False,0.0,0.0
-109.3449,500,1502.298573,False,max_steps,False,False,0.0,0.0
-104.246185,500,1502.335677,False,max_steps,False,False,0.0,0.0
-116.19195,500,1502.367126,False,max_steps,False,False,0.0,0.0
9.24618,270,1502.389505,True,success_on_belt_end,True,True,0.2222222222222222,0.5925925925925926
7.329185,298,1502.507488,True,success_on_belt_end,True,True,0.23154362416107382,0.6140939597315436
-115.81741,500,1502.816988,False,max_steps,False,False,0.0,0.0
-118.51102,500,1502.82846,False,max_steps,False,False,0.0,0.0
-97.48204,500,1502.909167,False,max_steps,False,False,0.0,0.0
4.1169796,314,1502.98261,True,success_on_belt_end,True,True,0.3089171974522293,0.5254777070063694
6.552304,324,1503.21977,True,success_on_belt_end,True,True,0.18518518518518517,0.6296296296296297
-16.433321,500,1503.227479,False,max_steps,True,True,0.108,0.036
5.516432,303,1503.241764,True,success_on_belt_end,True,True,0.24092409240924093,0.5577557755775577
11.39726,336,1503.283074,True,success_on_belt_end,True,True,0.17261904761904762,0.6636904761904762
7.6286216,280,1503.326135,True,success_on_belt_end,True,True,0.24642857142857144,0.5714285714285714
7.5883627,309,1503.485302,True,success_on_belt_end,True,True,0.1715210355987055,0.6537216828478964
9.364999,316,1503.512172,True,success_on_belt_end,True,True,0.20569620253164558,0.5949367088607594
8.409171,265,1503.556575,True,success_on_belt_end,True,True,0.19622641509433963,0.6037735849056604
-107.31938,500,1503.682064,False,max_steps,False,False,0.0,0.0
-135.23471,500,1504.165461,False,max_steps,False,False,0.0,0.0
11.716185,343,1504.19207,True,success_on_belt_end,True,True,0.1661807580174927,0.6326530612244898
10.287977,292,1504.290215,True,success_on_belt_end,True,True,0.21232876712328766,0.5684931506849316
6.4587703,287,1504.305166,True,success_on_belt_end,True,True,0.2229965156794425,0.5853658536585366
9.908759,289,1504.349993,True,success_on_belt_end,True,True,0.17993079584775087,0.5916955017301038
-107.78237,500,1504.458696,False,max_steps,False,False,0.0,0.0
-116.414536,500,1504.466629,False,max_steps,False,False,0.0,0.0
-104.92186,500,1504.482151,False,max_steps,False,False,0.0,0.0
3.54066,295,1504.489509,True,success_on_belt_end,True,True,0.16610169491525423,0.6372881355932203
-93.76282,500,1504.580192,False,max_steps,False,False,0.0,0.0
6.2423573,266,1504.863027,True,success_on_belt_end,True,True,0.17669172932330826,0.6090225563909775
6.7689805,276,1504.898921,True,success_on_belt_end,True,True,0.213768115942029,0.5797101449275363
7.688866,284,1504.959863,True,success_on_belt_end,True,True,0.16901408450704225,0.6161971830985915
3.8603206,267,1505.036498,True,success_on_belt_end,True,True,0.19101123595505617,0.599250936329588
5.8137045,276,1505.076454,True,success_on_belt_end,True,True,0.18115942028985507,0.605072463768116
5.36013,304,1505.13067,True,success_on_belt_end,True,True,0.23026315789473684,0.618421052631579
4.4585896,306,1505.375474,True,success_on_belt_end,True,True,0.22875816993464052,0.5686274509803921
-131.93762,500,1505.383733,False,max_steps,False,False,0.0,0.0
-103.6336,500,1505.413508,False,max_steps,False,False,0.0,0.0
-120.553825,500,1505.686276,False,max_steps,False,False,0.0,0.0
6.927219,324,1505.74663,True,success_on_belt_end,True,True,0.1882716049382716,0.6759259259259259
4.4849105,250,1505.913082,True,success_on_belt_end,True,True,0.192,0.612
7.862843,301,1505.934058,True,success_on_belt_end,True,True,0.18604651162790697,0.6511627906976745
-98.00409,500,1506.082583,False,max_steps,False,False,0.0,0.0
-138.89357,500,1506.185474,False,max_steps,False,False,0.0,0.0
-109.3025,500,1506.278538,False,max_steps,False,False,0.0,0.0
-136.62456,500,1506.32111,False,max_steps,False,False,0.0,0.0
-104.681465,500,1519.477095,False,max_steps,False,False,0.0,0.0
-104.290405,500,1519.509016,False,max_steps,False,False,0.0,0.0
7.852811,280,1519.540883,True,success_on_belt_end,True,True,0.18214285714285713,0.6035714285714285
-113.78671,500,1519.798834,False,max_steps,False,False,0.0,0.0
5.413447,293,1519.851152,True,success_on_belt_end,True,True,0.2150170648464164,0.6109215017064846
7.4503503,254,1519.85343,True,success_on_belt_end,True,True,0.2204724409448819,0.5905511811023622
-121.39155,500,1519.853497,False,max_steps,False,False,0.0,0.0
8.072565,263,1519.915257,True,success_on_belt_end,True,True,0.22433460076045628,0.5703422053231939
-98.07085,500,1520.053749,False,max_steps,False,False,0.0,0.0
3.3631494,291,1520.127874,True,success_on_belt_end,True,True,0.18213058419243985,0.5945017182130584
-8.954835,500,1520.197263,False,max_steps,True,True,0.12,0.08
6.4367704,268,1520.428016,True,success_on_belt_end,True,True,0.16417910447761194,0.6417910447761194
-146.76077,500,1520.751182,False,max_steps,False,False,0.0,0.0
-95.192856,500,1520.779449,False,max_steps,False,False,0.0,0.0
7.324096,304,1520.850969,True,success_on_belt_end,True,True,0.17434210526315788,0.6019736842105263
1.6704015,290,1520.893929,True,success_on_belt_end,True,True,0.2,0.6379310344827587
5.403023,266,1520.911013,True,success_on_belt_end,True,True,0.19172932330827067,0.6090225563909775
-98.31405,500,1521.018492,False,max_steps,False,False,0.0,0.0
-119.592,500,1521.070256,False,max_steps,False,False,0.0,0.0
-8.955191,500,1521.072371,False,max_steps,True,True,0.14,0.03
-118.78953,500,1521.128268,False,max_steps,False,False,0.0,0.0
8.249248,278,1521.167009,True,success_on_belt_end,True,True,0.19424460431654678,0.6115107913669064
6.274288,273,1521.337181,True,success_on_belt_end,True,True,0.19047619047619047,0.608058608058608
1.9741665,263,1521.453251,True,success_on_belt_end,True,True,0.17110266159695817,0.623574144486692
1.1810473,289,1521.669586,True,success_on_belt_end,True,True,0.21453287197231835,0.5882352941176471
8.093419,260,1521.669709,True,success_on_belt_end,True,True,0.23461538461538461,0.5615384615384615
-11.283888,500,1522.003353,False,max_steps,True,True,0.122,0.058
-6.513441,500,1522.072506,False,max_steps,True,True,0.122,0.106
6.9838233,357,1522.08937,True,success_on_belt_end,True,True,0.16246498599439776,0.6442577030812325
-92.233765,500,1522.139855,False,max_steps,False,False,0.0,0.0
-3.0461648,320,1522.172898,True,success_on_belt_end,True,True,0.3125,0.48125
4.742126,274,1522.196878,True,success_on_belt_end,True,True,0.20072992700729927,0.6094890510948905
-126.89711,500,1522.240922,False,max_steps,False,False,0.0,0.0
-102.8146,500,1522.289343,False,max_steps,False,False,0.0,0.0
2.719005,288,1522.444037,True,success_on_belt_end,True,True,0.17708333333333334,0.6145833333333334
6.3191166,301,1522.470845,True,success_on_belt_end,True,True,0.2292358803986711,0.6046511627906976
6.3137574,289,1522.657061,True,success_on_belt_end,True,True,0.18685121107266436,0.5916955017301038
3.6652403,288,1522.672582,True,success_on_belt_end,True,True,0.2465277777777778,0.5034722222222222
5.9900866,271,1522.741748,True,success_on_belt_end,True,True,0.2066420664206642,0.5940959409594095
7.5278616,283,1522.741856,True,success_on_belt_end,True,True,0.22968197879858657,0.5830388692579506
8.361197,301,1522.909483,True,success_on_belt_end,True,True,0.17275747508305647,0.6245847176079734
-87.30478,500,1523.195498,False,max_steps,False,False,0.0,0.0
7.732956,319,1523.269939,True,success_on_belt_end,True,True,0.23510971786833856,0.5987460815047022
-133.81374,500,1523.415092,False,max_steps,False,False,0.0,0.0
3.4302816,271,1523.554102,True,success_on_belt_end,True,True,0.17343173431734318,0.6236162361623616
-14.842131,500,1523.582653,False,max_steps,True,True,0.1,0.022
2.0724583,309,1523.620839,True,success_on_belt_end,True,True,0.23624595469255663,0.5469255663430421
5.017626,316,1523.719642,True,success_on_belt_end,True,True,0.14556962025316456,0.6107594936708861
-113.05536,500,1523.819686,False,max_steps,False,False,0.0,0.0
7.0640807,290,1523.952396,True,success_on_belt_end,True,True,0.20689655172413793,0.596551724137931
7.40683,283,1524.00439,True,success_on_belt_end,True,True,0.17314487632508835,0.6042402826855123
7.650986,271,1524.040933,True,success_on_belt_end,True,True,0.2029520295202952,0.5830258302583026
-112.7511,500,1524.098949,False,max_steps,False,False,0.0,0.0
11.124213,297,1524.211532,True,success_on_belt_end,True,True,0.19528619528619529,0.5892255892255892
5.492408,303,1524.258416,True,success_on_belt_end,True,True,0.30033003300330036,0.5181518151815182
-111.37033,500,1524.26887,False,max_steps,False,False,0.0,0.0
7.1839333,275,1524.296383,True,success_on_belt_end,True,True,0.22545454545454546,0.5636363636363636
7.7679353,339,1524.687352,True,success_on_belt_end,True,True,0.15339233038348082,0.6607669616519174
5.7704663,280,1524.693978,True,success_on_belt_end,True,True,0.23214285714285715,0.5464285714285714
-97.911804,500,1524.76389,False,max_steps,False,False,0.0,0.0
3.4617374,293,1524.875227,True,success_on_belt_end,True,True,0.21160409556313994,0.5733788395904437
3.929417,292,1524.968145,True,success_on_belt_end,True,True,0.19863013698630136,0.5924657534246576
-129.3762,500,1525.210313,False,max_steps,False,False,0.0,0.0
-144.35033,500,1525.24779,False,max_steps,False,False,0.0,0.0
-0.58700544,283,1525.352163,True,success_on_belt_end,True,True,0.29328621908127206,0.4558303886925795
-131.74138,500,1525.465913,False,max_steps,False,False,0.0,0.0
-108.39427,500,1525.477365,False,max_steps,False,False,0.0,0.0
-110.76958,500,1525.509944,False,max_steps,False,False,0.0,0.0
5.071175,273,1525.553112,True,success_on_belt_end,True,True,0.2673992673992674,0.5531135531135531
-16.404213,500,1524.314523,False,max_steps,True,True,0.142,0.026
-108.77068,500,1524.321488,False,max_steps,False,False,0.0,0.0
6.4347405,274,1524.364703,True,success_on_belt_end,True,True,0.24817518248175183,0.5912408759124088
-105.02422,500,1524.500054,False,max_steps,False,False,0.0,0.0
6.9695463,277,1524.510151,True,success_on_belt_end,True,True,0.16967509025270758,0.6462093862815884
9.028748,279,1524.698748,True,success_on_belt_end,True,True,0.23297491039426524,0.5627240143369175
8.4405575,346,1524.761246,True,success_on_belt_end,True,True,0.17341040462427745,0.6329479768786127
-99.967964,500,1524.872763,False,max_steps,False,False,0.0,0.0
3.1407764,315,1524.964541,True,success_on_belt_end,True,True,0.16825396825396827,0.6063492063492063
10.1306925,257,1525.032618,True,success_on_belt_end,True,True,0.245136186770428,0.5642023346303502
-158.74135,500,1525.072254,False,max_steps,False,False,0.0,0.0
4.3777742,290,1525.096943,True,success_on_belt_end,True,True,0.1793103448275862,0.5862068965517241
-109.39947,500,1525.114769,False,max_steps,False,False,0.0,0.0
-101.377686,500,1525.53364,False,max_steps,False,False,0.0,0.0
-100.322586,500,1525.576879,False,max_steps,False,False,0.0,0.0
-116.199936,500,1525.919049,False,max_steps,False,False,0.0,0.0
-120.65685,500,1525.986257,False,max_steps,False,False,0.0,0.0
-100.89142,500,1526.091125,False,max_steps,False,False,0.0,0.0
-111.12923,500,1526.186252,False,max_steps,False,False,0.0,0.0
11.977076,326,1526.261929,True,success_on_belt_end,True,True,0.17177914110429449,0.6349693251533742
-123.840836,500,1526.264448,False,max_steps,False,False,0.0,0.0
-141.4291,500,1526.302556,False,max_steps,False,False,0.0,0.0
-108.13753,500,1526.328051,False,max_steps,False,False,0.0,0.0
-120.782585,500,1526.342183,False,max_steps,False,False,0.0,0.0
6.127391,311,1526.736939,True,success_on_belt_end,True,True,0.18971061093247588,0.639871382636656
-107.10485,500,1526.745928,False,max_steps,False,False,0.0,0.0
6.5539527,289,1526.865186,True,success_on_belt_end,True,True,0.18685121107266436,0.6470588235294118
6.1252694,298,1526.975911,True,success_on_belt_end,True,True,0.2181208053691275,0.5671140939597316
4.3933163,268,1526.985708,True,success_on_belt_end,True,True,0.19776119402985073,0.5970149253731343
5.4652925,293,1527.042859,True,success_on_belt_end,True,True,0.2525597269624573,0.5733788395904437
9.608933,276,1527.06448,True,success_on_belt_end,True,True,0.18478260869565216,0.6340579710144928
7.1160994,306,1527.145117,True,success_on_belt_end,True,True,0.1830065359477124,0.6405228758169934
-155.44353,500,1527.202813,False,max_steps,False,False,0.0,0.0
2.369525,266,1527.302711,True,success_on_belt_end,True,True,0.17293233082706766,0.6203007518796992
-110.69401,500,1527.507933,False,max_steps,False,False,0.0,0.0
5.353619,265,1527.591017,True,success_on_belt_end,True,True,0.18867924528301888,0.6113207547169811
4.947921,293,1527.673675,True,success_on_belt_end,True,True,0.20819112627986347,0.590443686006826
4.8269625,278,1527.723784,True,success_on_belt_end,True,True,0.17625899280575538,0.6151079136690647
-102.69558,500,1527.949133,False,max_steps,False,False,0.0,0.0
-107.72294,500,1528.073569,False,max_steps,False,False,0.0,0.0
-126.003204,500,1528.191587,False,max_steps,False,False,0.0,0.0
-11.609058,500,1528.200834,False,max_steps,True,True,0.122,0.044
3.050993,277,1528.255187,True,success_on_belt_end,True,True,0.18050541516245489,0.6028880866425993
-101.59079,500,1528.406388,False,max_steps,False,False,0.0,0.0
9.661355,341,1528.472185,True,success_on_belt_end,True,True,0.187683284457478,0.6627565982404692
-105.961754,500,1528.513289,False,max_steps,False,False,0.0,0.0
7.257879,299,1528.581141,True,success_on_belt_end,True,True,0.19063545150501673,0.6254180602006689
9.004277,334,1528.599883,True,success_on_belt_end,True,True,0.19461077844311378,0.6407185628742516
